Id,Date,Transaction
2413,4/11,+848.24
2414,6/9,-997.56
2415,10/1,+283.86
2416,9/16,-307.14
2417,6/7,-22.42
2418,1/17,+876.68
2419,7/11,+959.12
2420,4/16,-385.73
2421,10/9,-163.19
2422,7/2,-944.77
2423,5/14,+57.32
2424,5/13,-350.18
2425,5/1,-751.39
2426,4/7,+411.85
2427,10/4,-617.44
2428,10/10,+743.18
2429,8/16,-318.84
2430,1/1,-812.92
2431,5/12,+988.94
2432,4/14,+531.93
2433,7/17,+716.43
2434,4/13,-221.05
2435,7/4,+615.9
2436,4/13,-904.08
2437,9/13,-320.7
2438,3/11,-641.23
2439,11/9,+941.32
2440,3/8,-830.54
2441,1/1,+88.09
2442,1/4,+601.99
2443,1/7,+105.12
2444,9/19,+418.39
2445,9/3,-682.29
2446,4/1,-822.34
2447,5/19,-223.25
2448,3/17,+71.25
2449,9/2,+431.38
2450,9/18,-403.34
2451,9/6,-529.29
2452,3/6,-583.07
2453,4/3,-415.23
2454,4/3,+311.47
2455,2/6,+388.83
2456,10/6,-855.61
2457,9/5,-579.98
2458,10/19,-434.5
2459,7/3,+582.4
2460,3/5,+808.73
2461,10/2,+115.57
2462,8/13,+672.41
2463,3/14,+392.52
2464,1/5,-281.4
2465,10/2,+768.15
2466,7/3,-93.39
2467,10/7,+487.45
2468,4/1,-91.63
2469,3/8,+331.18
2470,9/15,-868.55
2471,7/9,-610.11
2472,7/10,+156.51
2473,8/6,-874.79
2474,6/18,+890.78
2475,4/2,+307.82
2476,1/1,+845.12
2477,3/10,+671.42
2478,10/7,+48.7
2479,3/2,-758.04
2480,8/19,+120.66
2481,1/4,-451.24
2482,5/18,+519.0
2483,6/2,+453.44
2484,11/2,+234.07
2485,6/15,-960.19
2486,9/12,+887.45
2487,8/13,+778.88
2488,5/2,-274.24
2489,4/2,+134.07
2490,9/4,-14.7
2491,11/1,+387.41
2492,1/15,+488.79
2493,10/10,-260.06
2494,4/16,-256.09
2495,1/3,+232.3
2496,9/10,+822.32
2497,2/13,+589.59
2498,5/18,+489.95
2499,3/1,+786.85
2500,10/6,+97.6
2501,1/19,-933.17
2502,9/8,-695.66
2503,8/8,+739.42
2504,11/10,-694.35
2505,8/7,+652.55
2506,7/1,-211.85
2507,6/16,+378.1
2508,2/7,+236.9
2509,9/12,+686.26
2510,4/16,+484.74
2511,7/16,-301.07
2512,10/14,-627.42
2513,9/7,+618.8
2514,10/1,+50.55
2515,5/14,+912.95
2516,9/9,+418.47
2517,5/19,+434.68
2518,8/3,-471.82
2519,1/7,+832.57
2520,7/7,+403.69
2521,11/6,-954.56
2522,11/9,-449.48
2523,3/18,-310.62
2524,8/5,+648.57
2525,8/8,-769.03
2526,6/6,-887.21
2527,9/5,+276.13
2528,2/2,+265.84
2529,9/6,+320.22
2530,11/9,-609.01
2531,5/11,-150.39
2532,1/4,+652.75
2533,9/8,+418.76
2534,2/8,-961.56
2535,4/1,-31.28
2536,11/3,+448.49
2537,11/17,+657.0
2538,10/17,+433.02
2539,11/5,+520.03
2540,4/17,-396.33
2541,3/7,+26.33
2542,2/15,+980.2
2543,8/6,+417.32
2544,6/17,+642.96
2545,2/8,-849.69
2546,9/8,+170.4
2547,8/6,+144.6
2548,8/16,+961.09
2549,8/5,+282.22
2550,3/2,-938.23
2551,3/10,-535.64
2552,1/8,-421.84
2553,11/4,-604.66
2554,9/7,-407.94
2555,6/5,-125.68
2556,3/10,+956.94
2557,8/17,+355.54
2558,10/9,+333.54
2559,4/9,-846.74
2560,1/5,+563.72
2561,8/3,-660.39
2562,1/2,+154.81
2563,8/19,-841.45
2564,1/14,+890.81
2565,8/3,+968.63
2566,7/7,-297.09
2567,9/5,-968.8
2568,7/16,+118.13
2569,1/17,+656.78
2570,8/10,+836.32
2571,5/2,-911.55
2572,11/6,-42.07
2573,1/15,-64.71
2574,10/17,-570.82
2575,8/9,-673.32
2576,8/19,-88.64
2577,7/10,-456.08
2578,7/15,+380.0
2579,7/6,+125.43
2580,11/1,+561.41
2581,6/3,-302.61
2582,2/13,-303.82
2583,9/8,-347.55
2584,7/9,-17.54
2585,4/8,-108.41
2586,8/12,+336.99
2587,5/9,+267.81
2588,2/11,+292.61
2589,3/6,-583.53
2590,8/3,+537.94
2591,1/10,+677.99
2592,8/1,-750.94
2593,4/11,-882.25
2594,11/1,+565.16
2595,1/2,+573.53
2596,2/15,-719.2
2597,2/9,-702.62
2598,7/3,+697.14
2599,4/10,+438.22
2600,5/2,+494.15
2601,4/17,-661.86
2602,10/3,+913.9
2603,1/5,-166.52
2604,8/17,-900.36
2605,2/3,-974.87
2606,4/17,+702.94
2607,5/19,+678.23
2608,1/1,+45.13
2609,9/17,-314.81
2610,2/17,+370.44
2611,9/4,+317.3
2612,2/14,+950.69
2613,3/4,-347.84
2614,2/16,-818.37
2615,10/14,-163.02
2616,9/7,+472.33
2617,4/3,-204.26
2618,8/4,-859.89
2619,5/14,+294.21
2620,5/13,-486.05
2621,8/11,+164.24
2622,10/17,+190.58
2623,5/9,-212.33
2624,11/7,-876.21
2625,11/11,+166.31
2626,7/8,+312.19
2627,4/5,+762.76
2628,6/15,+835.57
2629,2/6,+397.57
2630,7/19,-724.28
2631,5/12,-13.78
2632,3/17,-551.62
2633,3/19,-897.83
2634,7/4,+592.05
2635,3/12,-307.56
2636,8/16,+65.7
2637,4/17,+110.65
2638,4/18,+335.05
2639,9/2,+738.58
2640,1/16,+580.43
2641,3/4,-474.39
2642,8/15,-411.96
2643,9/11,+454.12
2644,11/11,-881.98
2645,11/18,+902.97
2646,10/3,+674.92
2647,4/13,+995.25
2648,7/4,-0.12
2649,4/10,+564.63
2650,10/16,-392.27
2651,7/18,-160.02
2652,4/12,+547.15
2653,6/15,-793.67
2654,2/13,+316.69
2655,4/9,-112.5
2656,5/3,-372.66
2657,3/15,+93.98
2658,10/12,+882.79
2659,7/2,-873.56
2660,7/9,+983.51
2661,5/14,-902.57
2662,6/9,+167.74
2663,6/1,+634.08
2664,6/19,+505.63
2665,1/18,+634.15
2666,5/2,-692.26
2667,7/16,-988.38
2668,7/16,+923.84
2669,8/3,-585.91
2670,1/16,-919.24
2671,1/15,+190.38
2672,8/16,-73.25
2673,11/10,+984.91
2674,11/6,+805.57
2675,7/2,+522.29
2676,2/4,-929.93
2677,4/15,+682.72
2678,2/4,-103.13
2679,2/15,+623.35
2680,1/4,+805.42
2681,3/3,-414.53
2682,4/10,-813.3
2683,3/1,-378.44
2684,1/3,-68.04
2685,9/2,-676.61
2686,3/8,-233.66
2687,7/18,-664.08
2688,6/8,-642.63
2689,8/5,-154.16
2690,3/9,-938.56
2691,2/2,+502.37
2692,6/5,+96.3
2693,9/15,+578.41
2694,5/13,+255.4
2695,5/12,+195.4
2696,7/8,+448.98
2697,3/13,-252.47
2698,11/8,+494.51
2699,7/3,-958.58
2700,4/12,-752.62
2701,10/16,-129.59
2702,6/6,+205.39
2703,1/4,-257.55
2704,2/16,-358.41
2705,4/17,+232.95
2706,8/4,-957.94
2707,2/11,+969.14
2708,2/11,-463.24
2709,5/2,-902.95
2710,2/7,+693.94
2711,3/19,+716.8
2712,7/16,+968.41
2713,10/4,-522.52
2714,5/6,+104.64
2715,7/13,+169.42
2716,11/4,-885.59
2717,6/18,-979.61
2718,3/13,+272.7
2719,2/17,-960.43
2720,5/15,-450.33
2721,5/10,-425.49
2722,5/15,-413.73
2723,7/15,+913.49
2724,1/11,-517.82
2725,2/3,-544.48
2726,6/15,-119.6
2727,5/4,-501.03
2728,10/19,+843.77
2729,6/5,+748.47
2730,5/10,-992.6
2731,2/5,+521.02
2732,4/12,-966.34
2733,2/1,+817.96
2734,4/12,+132.73
2735,11/2,+182.19
2736,8/14,-599.92
2737,11/5,+767.25
2738,1/3,+255.54
2739,4/6,-850.88
2740,4/6,-821.55
2741,10/17,+127.92
2742,11/1,-565.45
2743,3/17,-379.29
2744,9/9,+467.86
2745,5/14,+765.3
2746,11/9,-14.57
2747,1/6,+913.42
2748,9/11,-327.76
2749,3/1,-547.13
2750,5/16,+655.89
2751,9/4,+247.57
2752,6/9,-801.31
2753,4/16,-581.69
2754,2/11,-757.97
2755,4/15,+948.63
2756,10/19,+266.96
2757,1/13,-977.02
2758,8/9,+770.91
2759,2/4,-115.59
2760,11/1,+243.33
2761,2/17,-629.3
2762,5/6,+836.74
2763,7/14,+552.26
2764,10/5,-336.91
2765,1/1,-51.92
2766,2/16,-977.59
2767,9/6,-389.69
2768,2/13,+785.2
2769,6/17,+778.61
2770,10/19,-467.51
2771,2/11,-905.81
2772,2/19,+906.11
2773,5/4,-432.36
2774,3/9,+863.95
2775,4/16,+559.27
2776,7/12,-496.35
2777,3/8,+142.81
2778,8/5,-393.13
2779,6/8,-899.84
2780,7/4,-399.2
2781,7/19,+496.41
2782,5/14,+568.19
2783,9/7,+869.36
2784,8/4,+684.55
2785,10/18,-30.41
2786,4/13,-340.21
2787,8/19,+157.17
2788,8/9,+452.03
2789,8/1,-313.15
2790,4/12,-62.73
2791,8/9,-862.43
2792,3/10,-867.19
2793,6/17,-451.51
2794,11/2,+208.2
2795,7/15,-755.14
2796,7/18,-373.45
2797,6/16,+755.51
2798,10/17,-972.79
2799,10/11,-729.67
2800,6/17,-434.07
2801,4/12,-893.81
2802,1/2,-513.44
2803,9/18,-729.38
2804,10/10,-638.35
2805,11/15,-639.93
2806,2/15,+725.71
2807,1/11,+329.05
2808,6/15,+436.04
2809,3/2,+863.86
2810,8/2,+201.14
2811,3/18,-329.05
2812,8/19,-263.22
2813,4/14,+486.59
2814,6/5,+966.82
2815,6/6,+557.67
2816,2/11,+276.71
2817,3/6,+624.67
2818,7/1,+597.54
2819,9/5,+310.64
2820,8/13,-755.51
2821,8/12,-788.17
2822,2/1,+234.72
2823,1/16,-592.61
2824,10/12,-517.23
2825,6/7,-444.9
2826,3/5,-382.35
2827,5/7,-534.16
2828,5/8,+522.17
2829,3/9,-389.4
2830,1/17,-842.26
2831,7/19,+284.06
2832,4/13,-63.03
2833,7/6,+299.45
2834,8/5,+472.73
2835,6/19,-69.25
2836,2/12,-8.15
2837,6/8,-880.74
2838,4/9,+764.97
2839,7/4,+230.58
2840,8/8,+188.99
2841,2/2,+562.37
2842,5/19,+244.87
2843,3/8,-620.2
2844,8/8,+301.82
2845,4/4,+366.92
2846,6/12,-207.79
2847,11/1,+594.17
2848,8/14,+535.2
2849,3/13,-710.04
2850,4/15,-710.09
2851,7/6,+217.41
2852,2/1,-762.19
2853,8/17,+308.49
2854,1/10,-963.47
2855,4/1,-715.94
2856,11/16,+951.8
2857,1/4,+195.08
2858,6/16,-284.08
2859,6/6,-514.99
2860,9/15,-738.3
2861,11/17,+227.29
2862,7/10,+857.14
2863,7/8,-448.45
2864,5/10,-559.78
2865,11/12,-489.55
2866,8/10,+746.14
2867,10/6,-244.58
2868,6/8,-202.37
2869,11/16,-518.99
2870,11/14,+749.03
2871,4/5,+774.87
2872,9/17,+542.7
2873,9/13,-13.25
2874,3/10,-289.19
2875,5/1,-63.79
2876,1/11,-904.64
2877,9/5,-505.83
2878,7/1,-470.85
2879,9/8,+337.23
2880,9/9,-938.81
2881,7/17,-188.3
2882,11/1,+482.13
2883,9/3,-785.91
2884,4/11,-666.8
2885,9/5,-334.55
2886,2/17,+705.19
2887,8/2,+346.88
2888,4/4,+412.78
2889,7/10,-141.8
2890,2/16,+200.96
2891,1/9,+946.57
2892,6/11,+848.05
2893,1/2,-184.76
2894,10/12,+671.65
2895,5/19,+816.77
2896,11/13,-466.15
2897,11/1,-88.22
2898,8/17,+689.58
2899,7/5,-821.49
2900,11/7,+597.3
2901,7/6,-841.27
2902,7/2,-411.3
2903,5/1,-358.67
2904,3/15,-335.77
2905,9/18,-12.47
2906,7/2,-753.14
2907,6/18,-891.87
2908,10/11,-12.68
2909,11/1,-967.15
2910,1/14,+986.28
2911,2/9,-488.57
2912,3/9,+692.75
2913,3/19,-795.35
2914,5/5,+499.47
2915,9/7,-782.79
2916,1/8,-156.87
2917,4/18,-77.54
2918,10/7,+438.27
2919,3/17,-759.56
2920,9/16,+39.27
2921,3/3,-241.24
2922,3/19,+30.9
2923,5/14,+211.77
2924,1/15,+771.65
2925,4/13,+742.55
2926,8/5,-689.37
2927,4/15,-219.01
2928,10/6,+414.12
2929,6/15,+914.6
2930,3/2,+218.25
2931,7/6,-385.01
2932,11/13,-523.87
2933,4/18,+536.56
2934,8/1,-251.27
2935,9/17,+454.09
2936,1/1,+872.33
2937,8/8,-800.4
2938,11/11,-144.86
2939,4/11,+916.94
2940,8/17,+216.99
2941,4/5,-459.02
2942,7/1,+207.07
2943,8/9,+558.25
2944,1/5,+595.06
2945,10/3,-406.23
2946,7/4,+527.02
2947,3/2,-692.97
2948,11/18,+506.43
2949,9/16,+742.05
2950,6/13,-981.37
2951,4/16,+336.09
2952,10/4,+804.91
2953,3/17,+293.37
2954,6/19,+428.25
2955,9/13,+596.82
2956,11/9,-742.04
2957,7/13,-94.28
2958,11/2,+769.25
2959,8/16,+4.49
2960,7/16,-590.48
2961,2/11,-789.33
2962,1/8,+473.96
2963,3/4,+952.61
2964,3/7,+767.05
2965,6/1,-99.03
2966,5/5,-950.07
2967,1/15,-370.02
2968,1/17,+143.98
2969,2/17,-166.32
2970,8/16,-731.18
2971,2/3,-728.86
2972,8/12,-805.44
2973,6/12,-971.88
2974,7/16,-393.94
2975,3/8,-457.35
2976,4/17,+254.52
2977,8/3,+249.58
2978,10/18,+821.72
2979,10/2,-180.14
2980,2/14,-317.16
2981,10/4,-537.72
2982,5/7,-786.03
2983,10/18,-869.62
2984,9/14,+663.6
2985,1/15,+500.31
2986,5/9,-851.88
2987,1/2,-925.42
2988,9/11,+960.15
2989,5/17,+832.76
2990,11/6,+482.25
2991,2/4,+725.38
2992,4/14,+779.0
2993,10/18,+897.33
2994,9/13,+644.92
2995,11/4,-838.11
2996,3/5,-624.63
2997,8/3,+563.39
2998,2/5,+630.32
2999,4/1,-863.92
3000,9/7,-398.93
3001,5/5,+552.4
3002,11/9,-692.91
3003,5/15,-385.35
3004,7/17,-336.54
3005,7/13,+815.8
3006,6/13,-218.76
3007,6/7,+487.68
3008,10/5,+608.63
3009,4/6,+489.03
3010,1/13,-952.21
3011,11/13,-93.76
3012,9/13,-364.03
3013,6/4,-218.09
3014,11/14,+383.87
3015,5/11,+797.95
3016,6/4,-186.79
3017,5/2,+218.4
3018,4/13,-497.95
3019,1/5,-4.86
3020,2/7,+521.56
3021,2/4,+636.16
3022,10/10,+365.45
3023,11/1,+572.31
3024,3/13,+210.23
3025,9/14,-324.11
3026,2/13,-199.63
3027,10/16,+633.89
3028,10/5,+481.5
3029,6/7,+261.74
3030,3/4,+656.48
3031,11/9,+0.42
3032,6/19,+81.11
3033,4/13,-548.23
3034,10/3,-546.28
3035,9/15,+108.65
3036,5/16,-202.22
3037,9/5,-218.73
3038,3/10,-188.08
3039,9/17,+140.89
3040,2/18,-662.71
3041,2/5,-503.02
3042,5/12,+848.6
3043,1/11,+191.57
3044,5/8,+281.62
3045,6/12,+176.23
3046,7/19,+675.91
3047,1/7,+32.56
3048,8/3,+597.49
3049,9/8,+460.63
3050,3/8,-220.76
3051,9/14,+350.04
3052,10/7,+656.26
3053,2/16,-945.25
3054,6/8,-484.66
3055,10/1,-984.8
3056,2/11,-991.39
3057,5/5,-318.42
3058,1/6,-537.81
3059,7/1,-80.16
3060,5/17,-699.15
3061,2/15,-662.88
3062,3/3,-724.45
3063,4/5,+676.64
3064,10/13,-393.23
3065,2/15,-586.54
3066,10/14,-869.21
3067,2/4,+662.61
3068,3/8,-46.3
3069,4/18,-254.44
3070,7/18,-456.82
3071,6/2,-343.02
3072,7/14,-910.29
3073,3/13,+208.98
3074,1/9,+885.06
3075,6/19,-629.07
3076,8/9,-625.59
3077,10/9,+535.65
3078,5/6,+921.41
3079,10/13,+956.07
3080,8/9,+104.62
3081,9/2,+463.62
3082,6/14,+77.05
3083,4/18,+899.13
3084,2/3,-651.28
3085,1/17,-365.04
3086,5/6,+875.17
3087,8/5,-694.64
3088,4/14,-946.12
3089,6/2,-159.19
3090,11/11,+909.44
3091,8/6,+101.61
3092,1/14,-727.52
3093,10/15,-782.44
3094,8/14,+832.01
3095,5/3,+511.83
3096,3/15,+113.46
3097,8/1,-720.74
3098,7/4,+852.31
3099,4/6,+837.26
3100,3/9,+638.85
3101,9/12,+697.78
3102,9/2,+574.27
3103,2/2,+752.96
3104,10/13,-928.85
3105,3/12,-130.32
3106,2/5,+7.78
3107,1/13,-695.2
3108,4/15,+131.84
3109,5/8,+184.8
3110,11/18,-587.58
3111,10/3,+438.77
3112,4/1,-315.65
3113,7/9,-922.9
3114,7/14,-381.34
3115,11/9,+534.86
3116,9/15,+473.96
3117,11/14,-24.91
3118,4/1,-28.78
3119,2/5,+418.56
3120,9/5,-112.44
3121,7/2,+579.09
3122,7/12,-815.85
3123,1/19,+83.53
3124,1/19,-896.38
3125,9/5,+462.19
3126,5/10,+803.12
3127,9/8,-599.23
3128,8/3,-664.28
3129,10/2,-24.0
3130,1/12,-671.94
3131,1/7,-366.33
3132,9/17,+130.38
3133,6/6,+463.01
3134,2/7,-534.45
3135,7/13,-545.62
3136,8/19,+808.27
3137,3/19,+441.15
3138,3/6,-96.29
3139,6/1,+98.99
3140,7/13,+117.05
3141,9/3,+504.21
3142,8/6,+412.99
3143,1/12,+141.07
3144,10/8,+564.65
3145,5/7,-432.61
3146,3/2,+568.29
3147,4/18,-729.25
3148,1/11,+233.47
3149,5/6,-308.27
3150,4/5,-124.98
3151,6/7,-157.32
3152,5/4,+312.25
3153,9/14,+486.42
3154,1/16,-386.31
3155,3/2,-118.85
3156,9/19,+824.25
3157,7/17,+220.25
3158,9/2,+94.76
3159,9/9,+170.81
3160,11/5,+193.48
3161,2/8,+154.19
3162,10/18,-457.47
3163,4/15,-470.29
3164,3/1,+775.32
3165,5/4,+798.45
3166,5/14,+330.94
3167,10/15,+987.79
3168,2/1,+737.32
3169,6/16,-88.5
3170,3/15,-82.0
3171,3/16,-60.4
3172,6/14,+725.25
3173,4/15,+604.49
3174,5/13,+789.36
3175,9/12,-750.16
3176,3/19,+133.39
3177,8/3,-266.45
3178,1/9,-468.71
3179,8/15,-44.51
3180,7/5,-993.25
3181,6/5,-670.45
3182,2/10,+684.33
3183,8/10,-174.02
3184,10/15,-329.18
3185,3/2,+827.93
3186,5/1,+900.21
3187,4/10,+447.42
3188,6/19,-926.29
3189,6/19,+454.64
3190,6/15,-202.66
3191,10/1,-170.87
3192,4/18,-950.99
3193,5/17,-33.68
3194,4/12,-12.0
3195,8/2,-891.96
3196,10/3,-965.91
3197,5/14,+924.2
3198,8/16,-492.39
3199,4/19,-213.0
3200,5/14,-97.38
3201,1/17,+427.01
3202,4/19,-189.37
3203,10/1,+510.51
3204,4/5,+584.16
3205,1/5,+265.44
3206,1/11,-519.35
3207,4/6,-746.29
3208,9/10,-358.84
3209,6/9,+798.44
3210,5/7,-522.95
3211,2/1,-226.64
3212,4/12,-607.55
3213,1/7,-345.74
3214,11/2,+517.95
3215,11/9,+362.07
3216,7/8,-913.02
3217,1/4,+485.71
3218,10/14,-365.63
3219,11/4,-589.2
3220,8/16,+990.84
3221,3/5,+50.65
3222,4/4,-332.81
3223,3/4,-874.42
3224,6/8,+899.15
3225,1/18,+48.05
3226,9/13,-721.86
3227,8/13,+568.96
3228,2/11,+418.28
3229,3/8,-546.23
3230,8/17,-865.7
3231,2/15,+524.98
3232,3/5,+374.1
3233,4/3,-889.46
3234,11/18,+560.28
3235,11/16,+105.32
3236,6/2,-161.91
3237,5/13,+987.03
3238,1/9,+649.59
3239,8/16,+752.42
3240,10/7,-528.71
3241,9/7,+505.35
3242,5/18,+240.94
3243,3/17,-159.19
3244,4/7,+217.37
3245,1/18,+410.52
3246,1/19,+418.51
3247,7/7,-386.71
3248,1/8,+289.66
3249,7/15,-792.54
3250,9/2,+669.72
3251,3/1,+917.69
3252,11/6,-336.19
3253,7/15,-558.81
3254,3/7,-395.12
3255,7/3,+322.69
3256,1/15,-824.31
3257,1/15,-32.25
3258,5/18,+38.32
3259,9/15,-36.25
3260,10/11,-40.06
3261,4/3,-989.44
3262,8/14,-421.23
3263,6/16,+276.32
3264,7/13,-21.28
3265,8/2,+284.29
3266,11/1,+560.18
3267,8/9,+286.7
3268,1/7,-637.95
3269,1/13,-192.09
3270,7/12,+931.65
3271,10/2,+621.29
3272,5/13,-13.83
3273,4/7,-992.02
3274,4/18,-182.73
3275,8/4,-374.07
3276,2/17,+327.29
3277,7/7,-34.29
3278,4/19,+370.06
3279,10/10,+983.86
3280,8/17,+412.18
3281,11/9,-215.92
3282,5/9,-425.48
3283,9/2,+107.8
3284,11/16,-411.42
3285,4/3,-584.21
3286,2/3,+404.14
3287,10/10,+937.51
3288,8/3,-500.21
3289,1/3,+410.93
3290,6/6,-330.88
3291,9/18,-154.72
3292,10/19,+740.23
3293,10/17,-163.35
3294,11/18,-825.08
3295,8/18,+254.09
3296,11/15,-719.51
3297,5/5,-290.76
3298,2/10,+60.17
3299,5/18,-599.74
3300,9/12,-903.03
3301,3/13,-612.26
3302,2/2,-374.57
3303,3/18,+139.52
3304,2/14,-35.92
3305,8/6,-569.91
3306,11/2,+2.18
3307,5/15,+744.63
3308,7/10,-711.32
3309,6/18,+747.53
3310,10/7,-803.88
3311,9/16,-76.43
3312,2/7,-458.23
3313,11/7,+804.77
3314,10/18,-940.52
3315,10/11,-390.24
3316,7/3,+495.83
3317,6/19,+23.23
3318,9/3,+192.53
3319,5/1,-183.13
3320,4/11,-617.27
3321,5/13,-274.36
3322,5/16,+577.66
3323,10/18,-548.29
3324,8/11,-238.38
3325,1/9,+7.67
3326,3/14,-620.7
3327,4/8,+681.22
3328,8/3,+744.94
3329,9/4,-953.11
3330,3/19,+913.52
3331,7/18,+155.46
3332,1/2,-348.63
3333,3/13,+138.83
3334,4/6,+733.95
3335,9/18,+46.32
3336,8/14,-114.81
3337,6/7,-372.19
3338,8/4,+686.0
3339,7/2,-452.38
3340,2/1,-439.06
3341,10/13,+971.47
3342,10/15,+991.15
3343,7/9,+5.74
3344,10/9,-675.29
3345,3/17,+748.58
3346,8/5,-251.09
3347,4/18,+128.82
3348,7/4,+229.03
3349,3/17,+96.59
3350,11/2,+650.03
3351,7/3,+972.42
3352,11/18,+446.99
3353,11/6,+151.13
3354,6/12,-972.36
3355,5/8,-43.85
3356,3/12,+712.95
3357,4/4,+633.68
3358,4/16,+470.45
3359,10/11,+847.99
3360,8/15,+346.62
3361,11/4,-698.4
3362,8/8,+356.52
3363,10/6,+899.8
3364,6/10,-868.29
3365,4/11,-183.61
3366,7/17,-900.06
3367,2/19,-391.77
3368,6/15,-133.24
3369,5/13,+662.66
3370,9/5,-266.35
3371,10/1,-947.05
3372,3/17,+981.17
3373,7/3,-698.95
3374,10/9,+989.35
3375,10/14,-706.88
3376,8/12,+655.67
3377,11/6,+530.92
3378,9/18,+874.27
3379,1/13,-931.05
3380,2/15,+99.37
3381,7/9,-58.64
3382,5/12,-306.36
3383,9/4,-892.09
3384,7/12,+822.47
3385,6/10,-777.18
3386,1/1,+294.42
3387,11/7,-987.94
3388,3/17,+357.94
3389,8/2,+268.43
3390,4/11,+90.54
3391,3/9,-818.05
3392,3/8,-885.85
3393,6/1,+174.12
3394,10/17,+180.58
3395,1/10,-273.32
3396,3/1,+173.36
3397,5/5,-883.27
3398,1/14,-597.8
3399,11/12,+943.17
3400,2/12,+335.05
3401,2/3,+686.18
3402,11/15,-293.95
3403,10/7,-311.37
3404,1/4,-391.49
3405,2/11,+772.67
3406,7/8,-239.1
3407,6/12,-557.62
3408,11/18,+351.22
3409,3/15,-983.84
3410,9/7,-120.57
3411,1/19,+12.83
3412,1/3,-227.91
3413,11/12,-150.1
3414,2/1,-312.36
3415,3/4,-642.32
3416,7/2,+357.72
3417,9/15,-648.11
3418,10/19,+389.58
3419,7/10,-533.66
3420,2/2,-222.7
3421,7/3,+577.99
3422,3/18,+598.82
3423,7/2,-670.02
3424,7/6,-593.09
3425,10/7,+589.97
3426,4/13,-369.51
3427,3/3,+554.01
3428,1/3,+173.33
3429,1/13,+958.26
3430,8/2,-575.1
3431,1/19,-885.1
3432,1/17,+781.3
3433,11/15,-936.85
3434,6/9,+65.02
3435,1/3,+291.28
3436,7/8,+915.59
3437,10/16,+755.62
3438,4/16,+37.44
3439,6/14,-0.68
3440,3/5,-671.69
3441,8/17,+566.46
3442,10/12,+293.12
3443,2/8,+837.18
3444,8/4,+143.54
3445,5/12,-152.31
3446,6/15,+283.54
3447,9/7,-535.88
3448,6/19,-914.27
3449,6/8,-108.57
3450,6/12,-312.27
3451,11/5,-280.57
3452,11/7,+602.53
3453,10/3,+464.0
3454,5/6,-93.92
3455,7/8,+548.0
3456,3/1,+908.19
3457,10/19,-206.47
3458,10/4,+415.73
3459,7/1,-495.08
3460,1/8,+266.84
3461,7/17,+237.62
3462,10/1,-830.94
3463,10/16,-985.77
3464,11/10,-561.26
3465,10/12,+994.28
3466,7/17,-301.26
3467,10/2,-642.95
3468,4/12,+304.77
3469,8/6,-18.69
3470,10/18,-844.39
3471,6/2,+443.27
3472,10/6,-978.59
3473,6/2,-235.55
3474,9/4,-145.4
3475,9/7,-88.43
3476,9/9,-185.34
3477,3/8,+126.77
3478,2/14,+719.97
3479,2/15,+936.22
3480,6/17,-861.79
3481,10/18,-851.63
3482,6/9,-769.81
3483,6/14,+127.01
3484,3/16,+19.09
3485,3/19,-821.71
3486,3/15,+418.81
3487,11/17,-702.64
3488,6/19,-412.66
3489,2/13,-117.57
3490,10/12,-700.23
3491,6/19,+797.59
3492,4/5,+372.97
3493,5/16,+788.02
3494,9/13,+312.42
3495,3/13,-402.45
3496,8/17,-531.1
3497,11/3,-117.38
3498,1/16,+625.01
3499,9/1,-101.46
3500,9/19,+615.58
3501,2/15,+309.38
3502,11/10,+171.59
3503,4/19,-67.53
3504,11/13,+432.01
3505,1/6,+48.45
3506,8/8,+99.44
3507,9/4,-522.26
3508,11/13,+779.72
3509,9/1,+840.3
3510,5/6,-625.35
3511,6/16,-429.99
3512,7/8,+232.91
3513,11/2,-328.93
3514,5/3,+76.51
3515,1/3,-352.46
3516,1/18,+506.44
3517,3/2,-31.43
3518,1/18,-426.33
3519,6/18,+293.39
3520,5/2,+174.92
3521,4/16,-117.44
3522,2/10,+582.19
3523,11/9,-924.79
3524,1/18,+651.29
3525,3/4,+999.01
3526,3/8,-875.94
3527,8/7,+400.64
3528,2/3,+749.23
3529,2/17,+425.37
3530,2/6,-224.98
3531,4/7,+82.13
3532,4/11,-156.6
3533,4/14,+992.3
3534,1/4,+775.29
3535,6/13,+779.42
3536,1/4,+588.34
3537,6/3,+852.39
3538,9/14,+219.2
3539,3/8,+333.09
3540,8/4,-509.9
3541,5/6,-46.88
3542,1/3,-155.42
3543,9/6,-941.67
3544,3/14,+452.42
3545,6/12,-648.39
3546,8/7,+279.46
3547,8/16,+435.16
3548,5/12,-296.05
3549,5/3,-945.08
3550,8/5,+308.41
3551,11/18,+859.69
3552,10/9,-95.69
3553,7/12,-180.1
3554,10/8,+470.05
3555,7/10,+481.07
3556,3/19,-179.63
3557,1/12,-472.63
3558,5/4,-966.93
3559,7/2,-238.95
3560,4/12,+51.91
3561,1/11,+730.74
3562,9/6,+633.87
3563,11/12,+799.87
3564,4/14,-163.6
3565,5/5,+300.24
3566,3/16,-234.69
3567,3/19,-128.9
3568,4/13,+484.79
3569,4/4,-190.33
3570,9/11,+365.55
3571,10/16,-498.22
3572,5/12,-681.69
3573,4/1,-164.09
3574,5/11,+795.0
3575,4/10,+585.47
3576,8/2,+353.88
3577,2/6,+277.4
